rosbagTimestamp,Fx,Fy,Fz,Mx,My,Mz
1584452118322510913,0.160003662109,0.130001068115,-0.0099983215332,0.00899982452393,-0.00300002098083,0.000999987125397
1584452118436177673,0.270004272461,0.130001068115,0.170001983643,0.00899982452393,-0.00600004196167,0.000999987125397
1584452118546183344,0.190002441406,0.0299987792969,0.0499992370605,0.00799989700317,-0.00300002098083,0.000999987125397
1584452118660975937,0.279998779297,0.0900001525879,0.0499992370605,0.00999975204468,-0.00699996948242,0.0
1584452118771650959,0.209999084473,0.0599975585938,0.0499992370605,0.00699996948242,-0.00300002098083,-0.000999987125397
1584452118882840672,0.220001220703,0.180000305176,0.0800018310547,0.0120000839233,-0.00300002098083,0.0
1584452118993349082,0.230003356934,0.180000305176,0.110000610352,0.00999975204468,-0.00500011444092,-0.00199997425079
1584452119108119814,0.26000213623,0.0999984741211,0.0499992370605,0.00999975204468,-0.00600004196167,0.000999987125397
1584452119218859827,0.279998779297,0.149997711182,0.060001373291,0.0109996795654,-0.00399994850159,-0.000999987125397
1584452119329467213,0.160003662109,0.259998321533,0.0299987792969,0.0120000839233,-0.000999927520752,-0.00199997425079
1584452119444705357,0.0999984741211,0.169998168945,-0.0099983215332,0.0109996795654,-0.00200009346008,0.000999987125397
1584452119555281464,0.300003051758,0.110000610352,0.060001373291,0.00799989700317,-0.00500011444092,0.00300002098083
1584452119665850198,0.279998779297,0.130001068115,0.0400009155273,0.00999975204468,-0.00500011444092,0.0
1584452119780650785,0.25,0.229999542236,0.0400009155273,0.0120000839233,-0.00399994850159,0.000999987125397
1584452119891267949,0.220001220703,0.130001068115,0.0499992370605,0.0109996795654,-0.00399994850159,0.00200003385544
1584452120002102298,0.349998474121,0.159999847412,0.150001525879,0.0120000839233,-0.00699996948242,0.00300002098083
1584452120116916581,0.209999084473,0.209999084473,0.060001373291,0.0109996795654,-0.00399994850159,-0.000999987125397
1584452120227463013,0.279998779297,0.25,0.0900001525879,0.0120000839233,-0.00500011444092,0.000999987125397
1584452120338045031,0.26000213623,0.139999389648,0.0499992370605,0.00999975204468,-0.00500011444092,0.00200003385544
1584452120452761040,0.169998168945,0.0499992370605,0.0299987792969,0.00799989700317,-0.00300002098083,0.00300002098083
1584452120563359219,0.26000213623,0.149997711182,0.0400009155273,0.00999975204468,-0.00300002098083,0.000999987125397
1584452120674096887,0.330001831055,0.259998321533,0.110000610352,0.0130000114441,-0.00600004196167,0.0
1584452120788764457,0.230003356934,0.0799980163574,0.0400009155273,0.00799989700317,-0.00300002098083,0.0
1584452120899642498,0.160003662109,0.23999786377,0.0299987792969,0.0130000114441,-0.00200009346008,0.0
1584452121010188158,0.180000305176,0.0699996948242,0.0800018310547,0.00799989700317,-0.00300002098083,0.00200003385544
1584452121124785816,0.220001220703,0.159999847412,0.0499992370605,0.0109996795654,-0.00500011444092,0.000999987125397
1584452121235355150,0.900001525879,0.0599975585938,-0.0099983215332,0.107999801636,-0.0550000667572,-0.0169999599457
1584452121345935395,0.449996948242,-0.190002441406,-0.0999984741211,0.126999855042,-0.0250000953674,-0.0119999647141
1584452121460915508,0.410003662109,0.209999084473,-0.0200004577637,0.0769996643066,-0.00699996948242,-0.00999999046326
1584452121571659218,0.190002441406,0.189998626709,-0.0299987792969,0.0789999961853,-0.00500011444092,-0.0149999856949
1584452121682374095,0.319999694824,1.02000045776,0.630001068115,-0.085000038147,-0.0239999294281,-0.00499999523163
1584452121797128536,0.5,0.569999694824,0.0400009155273,0.021999835968,-0.0759999752045,-0.0119999647141
1584452121907461909,-0.0100021362305,0.619998931885,0.0400009155273,0.0469999313354,0.0169999599457,-0.00900000333786
1584452122018096476,0.580001831055,0.130001068115,-0.0299987792969,0.0939998626709,-0.0550000667572,-0.0130000114441
1584452122132950062,0.150001525879,0.219997406006,0.0800018310547,0.0469999313354,-0.0299999713898,-0.0109999775887
1584452122243545084,0.449996948242,0.0999984741211,0.060001373291,0.0390000343323,-0.0360000133514,-0.00599998235703
1584452122354200089,0.290000915527,0.509998321533,0.0800018310547,0.0569996833801,-0.00999999046326,-0.0130000114441
1584452122469012528,0.26000213623,0.0699996948242,0.100002288818,0.0279998779297,-0.0299999713898,-0.00400000810623
1584452122579995245,-0.0599975585938,0.0,0.0699996948242,0.0130000114441,-0.0199999809265,0.0
1584452122690631064,0.0299987792969,0.349998474121,0.159999847412,-0.0100002288818,-0.0150001049042,-0.00199997425079
1584452122801198274,0.0,0.700000762939,0.159999847412,-0.0350003242493,-0.00699996948242,-0.00199997425079
1584452122915997549,0.0299987792969,0.360000610352,0.0699996948242,-0.00699996948242,-0.0230000019073,-0.00599998235703
1584452123026726863,-0.0400009155273,-0.100002288818,0.0200004577637,0.0120000839233,-0.0130000114441,-0.000999987125397
1584452123137609271,0.470001220703,0.479999542236,0.0800018310547,0.0629997253418,-0.0320000648499,-0.0130000114441
1584452123252462527,0.690002441406,0.700000762939,0.119998931885,0.0689997673035,-0.0309998989105,-0.0169999599457
1584452123363036781,0.330001831055,0.299999237061,0.130001068115,0.0299997329712,-0.0139999389648,-0.00699996948242
1584452123473593893,-0.0899963378906,0.130001068115,0.0200004577637,0.0130000114441,-0.0209999084473,-0.00299996137619
1584452123588316835,0.0200042724609,0.169998168945,0.0499992370605,-0.00400018692017,-0.0160000324249,0.000999987125397
1584452123699210966,-0.120002746582,0.110000610352,0.0800018310547,0.00699996948242,-0.0120000839233,-0.00199997425079
1584452123809279094,0.0299987792969,0.0599975585938,0.0800018310547,0.0109996795654,-0.0199999809265,-0.00199997425079
1584452123922997010,0.0500030517578,0.0900001525879,0.0400009155273,0.0209999084473,-0.0150001049042,-0.00199997425079
1584452124036725274,-0.129997253418,0.169998168945,0.0100021362305,0.0159997940063,-0.0199999809265,-0.00199997425079
1584452124146326310,-0.0800018310547,0.0999984741211,0.0499992370605,0.0019998550415,-0.0090000629425,0.0
1584452124260273062,-0.120002746582,0.0400009155273,0.0699996948242,0.0120000839233,-0.0169999599457,-0.00299996137619
1584452124370185059,-0.0199966430664,0.0099983215332,0.060001373291,0.0120000839233,-0.0169999599457,-0.000999987125397
1584452124483903486,0.0200042724609,0.169998168945,0.0900001525879,0.0239996910095,-0.0150001049042,-0.00299996137619
1584452124593601903,-0.0199966430664,0.0400009155273,0.060001373291,0.0250000953674,-0.0190000534058,-0.00400000810623
1584452124707296625,0.0100021362305,0.0200004577637,0.0299987792969,0.0159997940063,-0.0120000839233,0.0
1584452124817280687,0.0299987792969,-0.0100021362305,0.180000305176,0.0130000114441,-0.0209999084473,0.000999987125397
1584452124931144374,0.0299987792969,0.200000762939,0.0800018310547,0.00999975204468,-0.0160000324249,-0.00299996137619
1584452125044943481,0.0,0.0499992370605,0.060001373291,0.00999975204468,-0.0150001049042,0.000999987125397
1584452125154762023,-0.129997253418,0.110000610352,0.060001373291,0.0199999809265,-0.0160000324249,-0.00400000810623
1584452125268536494,-0.120002746582,-0.0100021362305,0.0699996948242,0.0139999389648,-0.0090000629425,0.0
1584452125378173858,0.540000915527,0.680000305176,0.0900001525879,0.0269999504089,-0.00300002098083,-0.00199997425079
1584452125491916869,1.15000152588,0.819999694824,0.270000457764,0.00500011444092,0.0950000286102,0.0410000085831
1584452125601617461,1.48999786377,0.729999542236,0.330001831055,0.000999927520752,0.151999950409,0.0680000185966
1584452125715421818,2.01000213623,0.919998168945,0.369998931885,-0.0190000534058,0.233000040054,0.101999998093
1584452125825314889,2.55000305176,1.27000045776,0.560001373291,-0.0490002632141,0.305000066757,0.136000037193
1584452125940114906,2.91000366211,1.34999847412,0.600002288818,-0.0529999732971,0.371000051498,0.160000026226
1584452126050622936,3.2200012207,1.41999816895,0.619998931885,-0.0650000572205,0.433000087738,0.18599998951
1584452126161493613,3.56999969482,1.54000091553,0.580001831055,-0.0539999008179,0.496999979019,0.211000025272
1584452126276260157,3.93000030518,1.59999847412,0.619998931885,-0.0350003242493,0.559000015259,0.238000005484
1584452126387020558,4.09999847412,1.22999954224,0.360000610352,-0.0209999084473,0.634000062943,0.259000003338
1584452126497620049,4.98999786377,1.29000091553,0.670001983643,0.0169997215271,0.703999996185,0.272000014782
1584452126612485588,5.41999816895,1.20999908447,1.02000045776,0.0510001182556,0.78200006485,0.297000020742
1584452126723119292,5.55999755859,1.18999862671,0.880001068115,0.0720000267029,0.865000009537,0.327000021935
1584452126833714425,6.04000091553,0.969997406006,0.549999237061,0.0899996757507,0.936000108719,0.343000024557
1584452126948471762,6.45999908447,0.880001068115,0.569999694824,0.113999843597,1.01399993896,0.36700001359
1584452127059172361,6.7799987793,0.799999237061,0.610000610352,0.131999969482,1.06100010872,0.376000016928
